date,wp5,train,u,v,ws,wd
2010-09-24 01:00:00,0.682,1.0,1.94,4.67,5.06,22.54
2010-09-24 02:00:00,0.9490000000000001,1.0,2.33,5.01,5.53,24.9
2010-09-24 03:00:00,0.968,1.0,2.82,5.46,6.14,27.32
2010-09-24 04:00:00,0.958,1.0,3.37,5.96,6.84,29.47
2010-09-24 05:00:00,0.9490000000000001,1.0,3.9,6.46,7.54,31.11
2010-09-24 06:00:00,0.958,1.0,4.33,6.89,8.14,32.11
2010-09-24 07:00:00,0.968,1.0,4.61,7.22,8.57,32.53
2010-09-24 08:00:00,0.9490000000000001,1.0,4.8,7.43,8.84,32.9
2010-09-24 09:00:00,0.9490000000000001,1.0,5.01,7.5,9.02,33.76
2010-09-24 10:00:00,0.968,1.0,5.3,7.47,9.15,35.35
2010-09-24 11:00:00,0.968,1.0,5.6,7.51,9.37,36.71
2010-09-24 12:00:00,0.958,1.0,5.83,7.83,9.76,36.68
2010-09-24 13:00:00,0.929,1.0,5.76,9.22,10.87,31.98
2010-09-24 14:00:00,0.929,1.0,6.0,9.78,11.48,31.55
2010-09-24 15:00:00,0.929,1.0,6.71,9.5,11.63,35.24
2010-09-24 16:00:00,0.929,1.0,7.7,8.62,11.56,41.75
2010-09-24 17:00:00,0.9490000000000001,1.0,8.73,7.57,11.55,49.05
2010-09-24 18:00:00,0.929,1.0,9.55,6.8,11.73,54.56
2010-09-24 19:00:00,0.919,1.0,10.0,6.56,11.96,56.74
2010-09-24 20:00:00,0.9390000000000001,1.0,10.16,6.28,11.95,58.28
2010-09-24 21:00:00,0.9490000000000001,1.0,10.2,5.19,11.45,63.03
2010-09-24 22:00:00,0.9390000000000001,1.0,10.23,2.87,10.62,74.35
2010-09-24 23:00:00,0.9490000000000001,1.0,10.08,0.24,10.09,88.61
2010-09-25 00:00:00,0.9390000000000001,1.0,9.55,-1.38,9.65,98.24
2010-09-25 01:00:00,0.85,1.0,8.14,-0.67,8.17,94.69
2010-09-25 02:00:00,0.909,1.0,7.54,0.04,7.54,89.67
2010-09-25 03:00:00,0.731,1.0,6.94,0.77,6.98,83.71
2010-09-25 04:00:00,0.7709999999999999,1.0,6.41,1.38,6.56,77.84
2010-09-25 05:00:00,0.721,1.0,6.09,1.67,6.32,74.65
2010-09-25 06:00:00,0.662,1.0,6.12,1.38,6.27,77.28
2010-09-25 07:00:00,0.652,1.0,6.56,0.4,6.57,86.52
2010-09-25 08:00:00,0.593,1.0,7.11,-0.83,7.16,96.63
2010-09-25 09:00:00,0.672,1.0,7.38,-1.71,7.58,103.03
2010-09-25 10:00:00,0.7020000000000001,1.0,7.11,-1.84,7.35,104.54
2010-09-25 11:00:00,0.34600000000000003,1.0,6.6,-1.58,6.79,103.49
2010-09-25 12:00:00,0.29600000000000004,1.0,6.27,-1.46,6.44,103.13
2010-09-25 13:00:00,0.623,1.0,6.6,-2.94,7.23,114.0
2010-09-25 14:00:00,0.7809999999999999,1.0,6.97,-3.27,7.7,115.12
2010-09-25 15:00:00,0.7809999999999999,1.0,7.08,-3.28,7.8,114.9
2010-09-25 16:00:00,0.623,1.0,6.97,-3.11,7.63,114.08
2010-09-25 17:00:00,0.613,1.0,6.7,-2.94,7.32,113.72
2010-09-25 18:00:00,0.474,1.0,6.33,-2.98,7.0,115.2
2010-09-25 19:00:00,0.425,1.0,5.92,-3.35,6.8,119.51
2010-09-25 20:00:00,0.316,1.0,5.46,-3.86,6.68,125.26
2010-09-25 21:00:00,0.247,1.0,4.93,-4.22,6.49,130.59
2010-09-25 22:00:00,0.27699999999999997,1.0,4.31,-4.26,6.06,134.64
2010-09-25 23:00:00,0.237,1.0,3.55,-4.14,5.46,139.4
2010-09-26 00:00:00,0.109,1.0,2.59,-4.15,4.89,148.09
2010-09-26 01:00:00,0.079,1.0,1.35,-4.43,4.63,163.11
2010-09-26 02:00:00,0.17800000000000002,1.0,0.57,-4.63,4.66,173.03
2010-09-26 03:00:00,0.34600000000000003,1.0,0.16,-4.43,4.44,177.9
2010-09-26 04:00:00,0.17800000000000002,1.0,0.06,-3.98,3.98,179.2
2010-09-26 05:00:00,0.257,1.0,0.15,-3.42,3.42,177.5
2010-09-26 06:00:00,0.237,1.0,0.35,-2.88,2.9,173.14
2010-09-26 07:00:00,0.168,1.0,0.56,-2.5,2.56,167.3
2010-09-26 08:00:00,0.17800000000000002,1.0,0.77,-2.31,2.44,161.48
2010-09-26 09:00:00,0.14800000000000002,1.0,0.97,-2.34,2.53,157.49
2010-09-26 10:00:00,0.27699999999999997,1.0,1.12,-2.57,2.8,156.34
2010-09-26 11:00:00,0.287,1.0,1.19,-2.9,3.13,157.66
2010-09-26 12:00:00,0.257,1.0,1.1,-3.2,3.39,160.98
2010-09-26 13:00:00,0.109,1.0,1.61,-2.46,2.94,146.74
2010-09-26 14:00:00,0.04,1.0,1.25,-2.67,2.95,154.94
2010-09-26 15:00:00,0.01,1.0,0.99,-2.73,2.91,160.01
2010-09-26 16:00:00,0.01,1.0,0.79,-2.68,2.79,163.49
2010-09-26 17:00:00,0.0,1.0,0.57,-2.59,2.65,167.68
2010-09-26 18:00:00,0.0,1.0,0.21,-2.55,2.55,175.3
2010-09-26 19:00:00,0.01,1.0,-0.32,-2.59,2.61,187.09
2010-09-26 20:00:00,0.01,1.0,-0.88,-2.63,2.77,198.55
2010-09-26 21:00:00,0.01,1.0,-1.27,-2.52,2.82,206.72
2010-09-26 22:00:00,0.0,1.0,-1.36,-2.21,2.59,211.54
2010-09-26 23:00:00,0.0,1.0,-1.27,-1.88,2.27,214.06
2010-09-27 00:00:00,0.0,1.0,-1.2,-1.78,2.15,214.09
2010-09-27 01:00:00,0.04,1.0,-1.2,-2.3,2.59,207.63
2010-09-27 02:00:00,0.059000000000000004,1.0,-1.48,-2.64,3.02,209.28
2010-09-27 03:00:00,0.11900000000000001,1.0,-1.6,-2.73,3.16,210.46
2010-09-27 04:00:00,0.198,1.0,-1.61,-2.64,3.09,211.32
2010-09-27 05:00:00,0.17800000000000002,1.0,-1.5,-2.45,2.87,211.42
2010-09-27 06:00:00,0.168,1.0,-1.28,-2.24,2.58,209.83
2010-09-27 07:00:00,0.138,1.0,-1.0,-2.08,2.31,205.6
2010-09-27 08:00:00,0.11900000000000001,1.0,-0.77,-2.07,2.21,200.34
2010-09-27 09:00:00,0.188,1.0,-0.76,-2.32,2.44,198.08
2010-09-27 10:00:00,0.217,1.0,-1.07,-2.86,3.05,200.48
2010-09-27 11:00:00,0.198,1.0,-1.59,-3.48,3.82,204.5
2010-09-27 12:00:00,0.22699999999999998,1.0,-2.14,-3.9,4.45,208.78
2010-09-27 13:00:00,0.237,1.0,-2.55,-4.07,4.8,212.05
2010-09-27 14:00:00,0.198,1.0,-2.86,-3.97,4.89,215.76
2010-09-27 15:00:00,0.079,1.0,-3.03,-3.63,4.73,219.87
2010-09-27 16:00:00,0.059000000000000004,1.0,-3.08,-3.16,4.42,224.27
2010-09-27 17:00:00,0.03,1.0,-3.06,-2.7,4.08,228.54
2010-09-27 18:00:00,0.03,1.0,-3.02,-2.4,3.86,231.59
2010-09-27 19:00:00,0.049,1.0,-2.99,-2.36,3.8,231.75
2010-09-27 20:00:00,0.11900000000000001,1.0,-2.79,-2.56,3.78,227.53
2010-09-27 21:00:00,0.08900000000000001,1.0,-2.23,-2.94,3.69,217.2
2010-09-27 22:00:00,0.099,1.0,-1.22,-3.45,3.66,199.46
2010-09-27 23:00:00,0.069,1.0,-0.11,-3.98,3.98,181.64
2010-09-28 00:00:00,0.257,1.0,0.61,-4.43,4.47,172.21
2010-09-28 01:00:00,0.257,1.0,-0.15,-5.14,5.14,181.69
2010-09-28 02:00:00,0.287,1.0,-0.03,-5.28,5.28,180.29
2010-09-28 03:00:00,0.267,1.0,0.01,-5.33,5.33,179.92
2010-09-28 04:00:00,0.247,1.0,0.01,-5.33,5.33,179.92
2010-09-28 05:00:00,0.306,1.0,0.06,-5.32,5.32,179.33
2010-09-28 06:00:00,0.306,1.0,0.27,-5.33,5.33,177.12
2010-09-28 07:00:00,0.188,1.0,0.68,-5.39,5.43,172.8
2010-09-28 08:00:00,0.14800000000000002,1.0,1.2,-5.5,5.63,167.7
2010-09-28 09:00:00,0.405,1.0,1.68,-5.61,5.86,163.36
2010-09-28 10:00:00,0.435,1.0,2.01,-5.72,6.06,160.62
2010-09-28 11:00:00,0.20800000000000002,1.0,2.23,-5.81,6.23,159.0
2010-09-28 12:00:00,0.366,1.0,2.41,-5.91,6.38,157.84
2010-09-28 13:00:00,0.83,1.0,2.31,-5.09,5.59,155.59
2010-09-28 14:00:00,0.672,1.0,3.41,-4.92,5.98,145.31
2010-09-28 15:00:00,0.5429999999999999,1.0,4.34,-4.97,6.6,138.9
2010-09-28 16:00:00,0.405,1.0,5.06,-5.14,7.22,135.46
2010-09-28 17:00:00,0.405,1.0,5.5,-5.32,7.65,134.02
2010-09-28 18:00:00,0.711,1.0,5.57,-5.36,7.73,133.92
2010-09-28 19:00:00,0.672,1.0,5.22,-5.18,7.35,134.79
2010-09-28 20:00:00,0.46399999999999997,1.0,4.61,-4.78,6.64,136.0
2010-09-28 21:00:00,0.29600000000000004,1.0,3.97,-4.2,5.78,136.59
2010-09-28 22:00:00,0.267,1.0,3.45,-3.47,4.9,135.15
2010-09-28 23:00:00,0.168,1.0,3.06,-2.63,4.03,130.62
2010-09-29 00:00:00,0.128,1.0,2.75,-1.69,3.23,121.54
2010-09-29 01:00:00,0.128,1.0,3.39,0.16,3.39,87.36
2010-09-29 02:00:00,0.128,1.0,2.89,0.85,3.01,73.65
2010-09-29 03:00:00,0.128,1.0,2.45,1.23,2.75,63.32
2010-09-29 04:00:00,0.217,1.0,2.1,1.39,2.52,56.5
2010-09-29 05:00:00,0.17800000000000002,1.0,1.85,1.42,2.33,52.44
2010-09-29 06:00:00,0.158,1.0,1.74,1.46,2.27,50.14
2010-09-29 07:00:00,0.14800000000000002,1.0,1.79,1.56,2.37,48.91
2010-09-29 08:00:00,0.217,1.0,1.92,1.63,2.53,49.65
2010-09-29 09:00:00,0.188,1.0,2.07,1.54,2.58,53.41
2010-09-29 10:00:00,0.168,1.0,2.15,1.21,2.46,60.66
2010-09-29 11:00:00,0.099,1.0,2.08,0.92,2.28,66.07
2010-09-29 12:00:00,0.069,1.0,1.8,1.05,2.09,59.75
2010-09-29 13:00:00,0.059000000000000004,1.0,1.73,2.21,2.8,38.04
2010-09-29 14:00:00,0.03,1.0,1.73,2.74,3.24,32.3
2010-09-29 15:00:00,0.03,1.0,1.65,3.11,3.52,27.88
2010-09-29 16:00:00,0.069,1.0,1.47,3.35,3.66,23.72
2010-09-29 17:00:00,0.109,1.0,1.19,3.5,3.7,18.78
2010-09-29 18:00:00,0.128,1.0,0.79,3.64,3.73,12.21
2010-09-29 19:00:00,0.099,1.0,0.26,3.78,3.79,3.93
2010-09-29 20:00:00,0.128,1.0,-0.32,3.79,3.8,355.2
2010-09-29 21:00:00,0.128,1.0,-0.85,3.49,3.59,346.24
2010-09-29 22:00:00,0.08900000000000001,1.0,-1.28,2.79,3.07,335.42
2010-09-29 23:00:00,0.01,1.0,-1.59,1.97,2.53,321.09
2010-09-30 00:00:00,0.03,1.0,-1.82,1.39,2.29,307.35
2010-09-30 01:00:00,0.128,1.0,-1.61,1.82,2.43,318.49
2010-09-30 02:00:00,0.217,1.0,-1.32,2.08,2.46,327.63
2010-09-30 03:00:00,0.267,1.0,-0.99,2.28,2.48,336.43
2010-09-30 04:00:00,0.188,1.0,-0.67,2.42,2.51,344.63
2010-09-30 05:00:00,0.158,1.0,-0.39,2.53,2.55,351.32
2010-09-30 06:00:00,0.14800000000000002,1.0,-0.21,2.61,2.62,355.33
2010-09-30 07:00:00,0.11900000000000001,1.0,-0.18,2.69,2.69,356.24
2010-09-30 08:00:00,0.069,1.0,-0.18,2.71,2.72,356.19
2010-09-30 09:00:00,0.059000000000000004,1.0,-0.1,2.63,2.63,357.8
2010-09-30 10:00:00,0.03,1.0,0.15,2.41,2.41,3.48
2010-09-30 11:00:00,0.0,1.0,0.48,2.04,2.1,13.25
2010-09-30 12:00:00,0.0,1.0,0.78,1.55,1.74,26.7
2010-09-30 13:00:00,0.0,1.0,1.57,0.67,1.7,66.93
2010-09-30 14:00:00,0.0,1.0,1.3,0.11,1.3,85.13
2010-09-30 15:00:00,0.0,1.0,1.25,-0.7,1.43,119.26
2010-09-30 16:00:00,0.0,1.0,1.34,-1.68,2.15,141.55
2010-09-30 17:00:00,0.01,1.0,1.5,-2.84,3.21,152.1
2010-09-30 18:00:00,0.03,1.0,1.67,-4.16,4.48,158.09
2010-09-30 19:00:00,0.168,1.0,1.77,-5.57,5.85,162.37
2010-09-30 20:00:00,0.455,1.0,1.68,-6.7,6.91,165.9
2010-09-30 21:00:00,0.7609999999999999,1.0,1.28,-7.07,7.18,169.73
2010-09-30 22:00:00,0.682,1.0,0.51,-6.41,6.43,175.44
2010-09-30 23:00:00,0.504,1.0,-0.37,-5.25,5.26,184.03
2010-10-01 00:00:00,0.385,1.0,-1.03,-4.3,4.42,193.53
2010-10-01 01:00:00,0.267,1.0,-1.37,-3.82,4.06,199.76
2010-10-01 02:00:00,0.336,1.0,-1.38,-4.47,4.67,197.14
2010-10-01 03:00:00,0.326,1.0,-1.01,-5.06,5.16,191.34
2010-10-01 04:00:00,0.20800000000000002,1.0,-0.4,-5.57,5.58,184.13
2010-10-01 05:00:00,0.237,1.0,0.33,-5.96,5.97,176.87
2010-10-01 06:00:00,0.524,1.0,1.03,-6.19,6.28,170.59
2010-10-01 07:00:00,0.721,1.0,1.58,-6.24,6.44,165.77
2010-10-01 08:00:00,0.662,1.0,1.98,-6.12,6.43,162.11
2010-10-01 09:00:00,0.623,1.0,2.21,-5.85,6.25,159.32
2010-10-01 10:00:00,0.504,1.0,2.28,-5.47,5.92,157.32
2010-10-01 11:00:00,0.5529999999999999,1.0,2.23,-5.11,5.58,156.46
2010-10-01 12:00:00,0.573,1.0,2.06,-4.95,5.36,157.38
2010-10-01 13:00:00,0.514,1.0,2.17,-6.13,6.51,160.53
2010-10-01 14:00:00,0.366,1.0,1.97,-6.3,6.6,162.66
2010-10-01 15:00:00,0.27699999999999997,1.0,1.96,-6.02,6.33,161.93
2010-10-01 16:00:00,0.217,1.0,2.08,-5.47,5.85,159.16
2010-10-01 17:00:00,0.128,1.0,2.28,-4.95,5.45,155.32
2010-10-01 18:00:00,0.188,1.0,2.52,-4.82,5.44,152.42
2010-10-01 19:00:00,0.27699999999999997,1.0,2.72,-5.24,5.91,152.53
2010-10-01 20:00:00,0.316,1.0,2.63,-5.69,6.27,155.17
2010-10-01 21:00:00,0.336,1.0,1.93,-5.48,5.81,160.58
2010-10-01 22:00:00,0.217,1.0,0.48,-4.17,4.2,173.49
2010-10-01 23:00:00,0.128,1.0,-1.23,-2.35,2.65,207.64
2010-10-02 00:00:00,0.08900000000000001,1.0,-2.52,-0.85,2.66,251.38
2010-10-02 01:00:00,0.079,1.0,-2.25,0.37,2.28,279.4
2010-10-02 02:00:00,0.02,1.0,-2.46,0.89,2.62,289.91
2010-10-02 03:00:00,0.049,1.0,-2.59,1.11,2.82,293.07
2010-10-02 04:00:00,0.079,1.0,-2.64,1.1,2.86,292.62
2010-10-02 05:00:00,0.08900000000000001,1.0,-2.56,1.01,2.76,291.46
2010-10-02 06:00:00,0.08900000000000001,1.0,-2.34,0.97,2.53,292.65
2010-10-02 07:00:00,0.138,1.0,-1.95,1.09,2.23,299.17
2010-10-02 08:00:00,0.109,1.0,-1.55,1.23,1.98,308.33
2010-10-02 09:00:00,0.079,1.0,-1.31,1.21,1.78,312.6
2010-10-02 10:00:00,0.138,1.0,-1.37,0.91,1.65,303.57
2010-10-02 11:00:00,0.217,1.0,-1.7,0.46,1.76,285.03
2010-10-02 12:00:00,0.17800000000000002,1.0,-2.23,0.02,2.23,270.56
2010-10-02 13:00:00,0.484,1.0,0.5,4.38,4.41,6.5
2010-10-02 14:00:00,0.504,1.0,0.75,4.2,4.27,10.12
2010-10-02 15:00:00,0.168,1.0,0.03,2.29,2.29,0.81
2010-10-02 16:00:00,0.059000000000000004,1.0,-1.3,-0.7,1.47,241.79
2010-10-02 17:00:00,0.188,1.0,-2.76,-3.87,4.75,215.5
2010-10-02 18:00:00,0.415,1.0,-3.86,-6.31,7.4,211.44
2010-10-02 19:00:00,0.534,1.0,-4.23,-7.35,8.48,209.94
2010-10-02 20:00:00,0.7020000000000001,1.0,-4.11,-7.36,8.43,209.16
2010-10-02 21:00:00,0.84,1.0,-3.87,-7.02,8.01,208.89
2010-10-02 22:00:00,0.958,1.0,-3.81,-6.82,7.81,209.16
2010-10-02 23:00:00,0.958,1.0,-3.88,-6.81,7.84,209.64
2010-10-03 00:00:00,0.919,1.0,-3.95,-6.88,7.93,209.83
2010-10-03 01:00:00,0.899,1.0,-3.95,-5.66,6.9,214.88
2010-10-03 02:00:00,0.721,1.0,-3.95,-5.91,7.1,213.78
2010-10-03 03:00:00,0.711,1.0,-3.9,-6.05,7.2,212.82
2010-10-03 04:00:00,0.642,1.0,-3.81,-6.12,7.21,211.91
2010-10-03 05:00:00,0.593,1.0,-3.68,-6.13,7.15,210.95
2010-10-03 06:00:00,0.6920000000000001,1.0,-3.5,-6.1,7.03,209.83
2010-10-03 07:00:00,0.711,1.0,-3.28,-6.04,6.87,208.51
2010-10-03 08:00:00,0.662,1.0,-3.06,-5.98,6.72,207.09
2010-10-03 09:00:00,0.632,1.0,-2.88,-5.96,6.62,205.79
2010-10-03 10:00:00,0.603,1.0,-2.79,-6.01,6.62,204.89
2010-10-03 11:00:00,0.613,1.0,-2.82,-6.12,6.74,204.69
2010-10-03 12:00:00,0.623,1.0,-3.01,-6.33,7.01,205.44
2010-10-03 13:00:00,0.662,1.0,-2.95,-6.17,6.84,205.56
2010-10-03 14:00:00,0.83,1.0,-3.44,-6.61,7.45,207.51
2010-10-03 15:00:00,0.84,1.0,-3.94,-6.93,7.97,209.63
2010-10-03 16:00:00,0.85,1.0,-4.41,-7.11,8.37,211.79
2010-10-03 17:00:00,0.879,1.0,-4.78,-7.12,8.58,213.85
2010-10-03 18:00:00,0.84,1.0,-4.98,-6.93,8.54,215.7
2010-10-03 19:00:00,0.889,1.0,-4.98,-6.52,8.2,217.38
2010-10-03 20:00:00,0.879,1.0,-4.83,-5.91,7.63,219.26
2010-10-03 21:00:00,0.731,1.0,-4.61,-5.13,6.89,221.92
2010-10-03 22:00:00,0.642,1.0,-4.39,-4.25,6.11,225.93
2010-10-03 23:00:00,0.524,1.0,-4.22,-3.44,5.45,230.84
2010-10-04 00:00:00,0.425,1.0,-4.14,-2.89,5.05,235.01
2010-10-04 01:00:00,0.534,1.0,-2.66,-3.16,4.13,220.06
2010-10-04 02:00:00,0.494,1.0,-2.77,-3.08,4.14,221.89
2010-10-04 03:00:00,0.375,1.0,-2.89,-3.12,4.25,222.79
2010-10-04 04:00:00,0.316,1.0,-3.0,-3.24,4.42,222.81
2010-10-04 05:00:00,0.217,1.0,-3.06,-3.42,4.59,221.86
2010-10-04 06:00:00,0.287,1.0,-3.02,-3.62,4.71,219.8
2010-10-04 07:00:00,0.316,1.0,-2.83,-3.81,4.75,216.64
2010-10-04 08:00:00,0.385,1.0,-2.57,-3.93,4.7,213.22
2010-10-04 09:00:00,0.385,1.0,-2.31,-3.91,4.54,210.6
2010-10-04 10:00:00,0.435,1.0,-2.11,-3.72,4.28,209.53
2010-10-04 11:00:00,0.336,1.0,-1.97,-3.53,4.04,209.23
2010-10-04 12:00:00,0.247,1.0,-1.91,-3.53,4.01,208.34
2010-10-04 13:00:00,0.198,1.0,-1.43,-4.56,4.78,197.4
2010-10-04 14:00:00,0.168,1.0,-1.37,-5.19,5.37,194.78
2010-10-04 15:00:00,0.247,1.0,-1.33,-5.41,5.57,193.8
2010-10-04 16:00:00,0.336,1.0,-1.29,-5.33,5.48,193.59
2010-10-04 17:00:00,0.217,1.0,-1.21,-5.13,5.27,193.27
2010-10-04 18:00:00,0.109,1.0,-1.05,-5.0,5.11,191.88
2010-10-04 19:00:00,0.08900000000000001,1.0,-0.8,-5.07,5.13,188.95
2010-10-04 20:00:00,0.11900000000000001,1.0,-0.53,-5.22,5.25,185.81
2010-10-04 21:00:00,0.158,1.0,-0.36,-5.3,5.31,183.88
2010-10-04 22:00:00,0.287,1.0,-0.34,-5.17,5.18,183.81
2010-10-04 23:00:00,0.336,1.0,-0.36,-4.94,4.95,184.16
2010-10-05 00:00:00,0.316,1.0,-0.23,-4.76,4.76,182.79
2010-10-05 01:00:00,0.306,1.0,0.05,-4.02,4.02,179.31
2010-10-05 02:00:00,0.20800000000000002,1.0,-0.05,-4.1,4.1,180.71
2010-10-05 03:00:00,0.168,1.0,-0.01,-4.0,4.0,180.17
2010-10-05 04:00:00,0.14800000000000002,1.0,0.12,-3.77,3.77,178.14
2010-10-05 05:00:00,0.11900000000000001,1.0,0.29,-3.52,3.53,175.36
2010-10-05 06:00:00,0.059000000000000004,1.0,0.41,-3.33,3.36,173.04
2010-10-05 07:00:00,0.02,1.0,0.44,-3.29,3.32,172.33
2010-10-05 08:00:00,0.079,1.0,0.47,-3.36,3.39,172.05
2010-10-05 09:00:00,0.079,1.0,0.59,-3.49,3.54,170.4
2010-10-05 10:00:00,0.11900000000000001,1.0,0.87,-3.64,3.74,166.6
2010-10-05 11:00:00,0.128,1.0,1.2,-3.84,4.02,162.71
2010-10-05 12:00:00,0.326,1.0,1.43,-4.13,4.37,160.93
2010-10-05 13:00:00,0.385,1.0,2.88,-4.37,5.23,146.64
2010-10-05 14:00:00,0.257,1.0,3.22,-4.7,5.7,145.52
2010-10-05 15:00:00,0.257,1.0,2.97,-5.14,5.93,149.99
2010-10-05 16:00:00,0.168,1.0,2.29,-5.61,6.06,157.78
2010-10-05 17:00:00,0.158,1.0,1.44,-5.98,6.15,166.46
2010-10-05 18:00:00,0.049,1.0,0.67,-6.1,6.13,173.77
2010-10-05 19:00:00,0.02,1.0,0.16,-5.89,5.89,178.45
2010-10-05 20:00:00,0.0,1.0,-0.14,-5.52,5.52,181.43
2010-10-05 21:00:00,0.04,1.0,-0.35,-5.23,5.24,183.81
2010-10-05 22:00:00,0.168,1.0,-0.57,-5.18,5.21,186.25
2010-10-05 23:00:00,0.247,1.0,-0.77,-5.17,5.23,188.53
2010-10-06 00:00:00,0.059000000000000004,1.0,-0.93,-4.91,5.0,190.67
2010-10-06 01:00:00,0.049,1.0,-0.8,-3.4,3.49,193.21
2010-10-06 02:00:00,0.08900000000000001,1.0,-0.81,-3.47,3.57,193.11
2010-10-06 03:00:00,0.079,1.0,-0.6,-3.41,3.46,190.0
2010-10-06 04:00:00,0.059000000000000004,1.0,-0.25,-3.27,3.28,184.41
2010-10-06 05:00:00,0.04,1.0,0.13,-3.13,3.13,177.7
2010-10-06 06:00:00,0.059000000000000004,1.0,0.41,-3.05,3.08,172.33
2010-10-06 07:00:00,0.11900000000000001,1.0,0.53,-3.11,3.16,170.35
2010-10-06 08:00:00,0.168,1.0,0.58,-3.27,3.32,169.87
2010-10-06 09:00:00,0.128,1.0,0.73,-3.48,3.56,168.18
2010-10-06 10:00:00,0.11900000000000001,1.0,1.06,-3.7,3.85,164.02
2010-10-06 11:00:00,0.138,1.0,1.45,-3.88,4.14,159.52
2010-10-06 12:00:00,0.217,1.0,1.72,-3.99,4.35,156.7
2010-10-06 13:00:00,0.08900000000000001,1.0,1.62,-5.03,5.29,162.18
2010-10-06 14:00:00,0.049,1.0,1.42,-5.64,5.81,165.88
2010-10-06 15:00:00,0.03,1.0,1.59,-5.82,6.04,164.76
2010-10-06 16:00:00,0.04,1.0,2.01,-5.68,6.03,160.47
2010-10-06 17:00:00,0.059000000000000004,1.0,2.6,-5.32,5.92,153.93
2010-10-06 18:00:00,0.247,1.0,3.25,-4.85,5.84,146.18
2010-10-06 19:00:00,0.385,1.0,3.85,-4.37,5.83,138.62
2010-10-06 20:00:00,0.425,1.0,4.25,-3.86,5.74,132.21
2010-10-06 21:00:00,0.494,1.0,4.28,-3.24,5.37,127.17
2010-10-06 22:00:00,0.583,1.0,3.84,-2.5,4.58,123.05
2010-10-06 23:00:00,0.306,1.0,3.18,-1.68,3.6,117.85
2010-10-07 00:00:00,0.02,1.0,2.63,-0.88,2.77,108.42
2010-10-07 01:00:00,0.0,1.0,2.02,1.52,2.53,53.01
2010-10-07 02:00:00,0.01,1.0,2.26,0.96,2.45,66.99
2010-10-07 03:00:00,0.138,1.0,2.88,0.03,2.88,89.39
2010-10-07 04:00:00,0.435,1.0,3.7,-1.12,3.86,106.85
2010-10-07 05:00:00,0.534,1.0,4.44,-2.35,5.02,117.86
2010-10-07 06:00:00,0.662,1.0,4.82,-3.5,5.95,126.02
2010-10-07 07:00:00,0.603,1.0,4.64,-4.44,6.42,133.74
2010-10-07 08:00:00,0.642,1.0,4.14,-5.02,6.51,140.54
2010-10-07 09:00:00,0.583,1.0,3.64,-5.12,6.29,144.6
2010-10-07 10:00:00,0.5429999999999999,1.0,3.42,-4.68,5.8,143.84
2010-10-07 11:00:00,0.603,1.0,3.48,-3.94,5.26,138.54
2010-10-07 12:00:00,0.494,1.0,3.76,-3.22,4.95,130.54
2010-10-07 13:00:00,0.366,1.0,4.07,-3.34,5.26,129.33
2010-10-07 14:00:00,0.336,1.0,4.51,-3.27,5.57,125.91
2010-10-07 15:00:00,0.415,1.0,5.0,-3.4,6.04,124.23
2010-10-07 16:00:00,0.35600000000000004,1.0,5.45,-3.65,6.56,123.82
2010-10-07 17:00:00,0.267,1.0,5.75,-3.93,6.96,124.4
2010-10-07 18:00:00,0.573,1.0,5.77,-4.17,7.12,125.89
2010-10-07 19:00:00,0.632,1.0,5.43,-4.29,6.92,128.26
2010-10-07 20:00:00,0.652,1.0,4.84,-4.16,6.38,130.68
2010-10-07 21:00:00,0.474,1.0,4.13,-3.69,5.54,131.79
2010-10-07 22:00:00,0.267,1.0,3.44,-2.84,4.46,129.55
2010-10-07 23:00:00,0.08900000000000001,1.0,2.88,-1.86,3.42,122.86
2010-10-08 00:00:00,0.069,1.0,2.56,-1.08,2.78,112.93
2010-10-08 01:00:00,0.14800000000000002,1.0,3.29,-0.97,3.44,106.47
2010-10-08 02:00:00,0.267,1.0,3.26,-1.13,3.45,109.11
2010-10-08 03:00:00,0.5429999999999999,1.0,3.0,-1.41,3.31,115.19
2010-10-08 04:00:00,0.7709999999999999,1.0,2.6,-1.73,3.13,123.58
2010-10-08 05:00:00,0.603,1.0,2.23,-1.97,2.97,131.46
2010-10-08 06:00:00,0.385,1.0,2.03,-2.0,2.85,134.66
2010-10-08 07:00:00,0.198,1.0,2.09,-1.74,2.72,129.75
2010-10-08 08:00:00,0.08900000000000001,1.0,2.31,-1.27,2.63,118.83
2010-10-08 09:00:00,0.059000000000000004,1.0,2.48,-0.71,2.58,105.92
2010-10-08 10:00:00,0.049,1.0,2.49,-0.15,2.5,93.5
2010-10-08 11:00:00,0.08900000000000001,1.0,2.46,0.4,2.49,80.7
2010-10-08 12:00:00,0.109,1.0,2.55,0.99,2.74,68.81
2010-10-08 13:00:00,0.257,1.0,3.22,1.75,3.67,61.52
2010-10-08 14:00:00,0.198,1.0,3.8,2.12,4.35,60.8
2010-10-08 15:00:00,0.168,1.0,4.33,2.31,4.91,61.93
2010-10-08 16:00:00,0.22699999999999998,1.0,4.81,2.35,5.35,63.9
2010-10-08 17:00:00,0.188,1.0,5.17,2.3,5.66,65.99
2010-10-08 18:00:00,0.267,1.0,5.38,2.21,5.81,67.61
2010-10-08 19:00:00,0.385,1.0,5.39,2.13,5.8,68.49
2010-10-08 20:00:00,0.385,1.0,5.24,1.98,5.6,69.33
